gene_id	WT_VLCO2_1	WT_VLCO2_0	WT_LoCO2_0	WT_LoCO2_1	WT_HiCO2_0	WT_HiCO2_1	cia5_VLCO2_0	cia5_VLCO2_1	cia5_LoCO2_0	cia5_LoCO2_1	cia5_HiCO2_0	cia5_HiCO2_1
Cre14.g633626	1.89652	1.09143	1.23555	1.06848	0.624813	0.494388	0.373004	1.31982	0.768898	0	0.345816	0.778793
Cre14.g633650	13.6489	13.9419	13.2831	12.7406	14.3752	16.5668	13.3123	13.5842	17.0083	17.5836	21.5265	19.9516
Cre14.g633700	3.74475	3.95003	2.9352	2.46338	1.39155	3.38264	3.80608	3.62606	3.70849	2.82925	3.57728	2.64889
Cre14.g633750	21.8745	12.4125	10.9512	20.1728	33.8822	45.5074	27.1478	25.4162	47.0585	44.1795	59.1686	60.483
Cre14.g633789	2.09684	1.9704	2.10432	2.26059	3.93734	3.05357	1.12608	1.22591	0.885224	1.2588	2.01198	1.35489
Cre14.g633850	1.30207	1.55888	1.05883	0.713201	1.42786	1.13142	1.49344	2.29769	2.25392	1.84782	1.92454	2.33861
Cre14.g633900	1.29915	0.691237	0.991179	0.903619	0.31657	0.96164	1.1826	1.0355	0.92635	0.780308	0.612656	0.444444
Cre14.g633901	0.489272	1.34306	0.919314	0.214396	0.786744	0.651893	0.769587	0.61122	0.661	0.370178	0.415206	0.401704
Cre14.g633903	0.907061	2.21207	1.87812	0.619431	0.723625	0.859832	0.972873	0.85918	1.00272	0.936634	0.825443	0.677084
Cre14.g633904	0.222749	0.40522	0.313865	0.167327	0.244186	0.135489	0.306565	0.417327	0.631941	0.505499	0.627735	0.548634
Cre14.g633950	2.61876	1.71641	2.16724	2.97666	3.32569	3.89237	2.23586	2.96723	3.56144	3.91297	3.88734	5.02189
Cre14.g634000	2.33219	3.44808	4.39129	2.42041	2.69171	2.52427	2.33298	2.04483	2.77768	2.6206	2.67892	3.52728
Cre14.g634100	4.48765	4.60777	4.98436	6.32077	4.92392	4.08518	2.52136	2.82154	2.05732	1.6478	2.23734	2.85151
Cre14.g634113	3.45162	4.36886	5.27991	4.28278	3.31219	3.64194	3.21162	3.08149	2.74805	2.29951	2.9717	3.03646
Cre14.g634150	6.53085	5.73405	5.95694	4.7902	7.05145	5.84622	3.2949	3.76236	3.94535	4.0749	5.91485	5.08367
Cre14.g634193	0.219898	0.481171	0.33193	0.243353	0.395968	0.197902	0.409171	0.33234	0.596781	0.299088	0.349744	0.370736
Cre14.g634236	1.14024	2.82804	2.08463	1.99669	1.70038	0.990666	1.58083	1.76638	1.72492	1.5532	1.07846	1.87238
Cre14.g634279	0.115383	0.110494	0.0833889	0	0.0421695	0.0334202	0.151242	0.0533911	0.116912	0.0623617	0.0349736	0
Cre14.g634322	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g634365	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g634500	0.140112	0.217986	0.189822	0.115118	0.0959925	0.0760928	0.0688682	0.0243039	0.0709812	0.0709684	0.143282	0.107842
Cre15.g634550	0.100984	0.120865	0.136824	0.0711173	0.166059	0	0.0248185	0.0700767	0.02558	0.0409254	0	0
Cre15.g634566	0	0	0	0	0	0	0.0414727	0.0585657	0	0	0	0.0432952
Cre15.g634582	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g634600	3.26459	4.60419	3.7389	2.28214	2.79944	1.87027	2.20696	2.54347	2.50422	2.77054	2.56466	1.77552
Cre15.g634650	4.21976	1.85343	2.09816	2.89553	3.71043	5.19786	4.69518	7.72102	4.04053	6.50067	6.78564	2.76007
Cre15.g634701	1.58635	0.839272	0.599462	0.705583	0.594853	1.0429	0.605307	0.521311	0.67675	0.583529	0.569138	0.449833
Cre15.g634750	126.53	127.743	107.487	81.3255	34.5678	15.7968	80.5364	74.2916	34.3708	35.7918	17.9536	13.1511
Cre15.g634800	0.694649	0.572707	0.627414	0.561674	0.592259	0.704208	1.11916	0.789932	1.17304	0.813186	1.26291	1.10893
Cre15.g634827	10.0141	25.4605	19.3284	14.7974	19.17	13.0388	20.4607	18.4096	15.6176	16.6423	15.8981	15.2709
Cre15.g634855	4.59388	10.4123	5.96373	4.98189	7.87666	4.83513	6.48839	10.6933	6.75303	9.60366	6.65146	6.44149
Cre15.g634878	0.307552	0.392958	0.667267	0	0.562392	0.801731	0.30239	0.142471	0.103889	0.0832043	0.18665	0
Cre15.g634900	0.589873	0.903812	0.511576	0.66466	0.560522	0.444221	0.889177	0.545912	0.557844	0.701397	0.893993	0.565023
Cre15.g634913	0.133286	0.127766	0.578546	0.375462	0.731422	0.46327	0.393172	0.370661	0.675393	1.83999	0.9712	0.684084
Cre15.g634925	0	0	0	0	0	0	0	0	0	0.0407586	0	0
Cre15.g634950	1.0811	2.00094	1.77697	0.955925	2.36996	2.10585	0.690791	0.618755	0.821522	0.759217	1.26097	0.961531
Cre15.g635000	2.15657	3.08202	2.61256	2.42999	3.71445	2.77073	2.33196	2.63949	2.54397	2.52129	2.85598	1.81792
Cre15.g635034	0.303051	0.406388	0.197163	0.341473	0.46529	0.315999	0.536291	0.126256	0.368497	0.245782	0.0551356	0.311032
Cre15.g635067	15.4957	11.2228	11.6281	18.561	23.875	32.1948	23.3137	25.7796	30.7219	30.111	41.6752	31.0663
Cre15.g635100	2.14924	3.20118	3.10618	4.13587	12.7699	8.46163	16.1984	19.7941	14.8404	17.7432	12.954	9.39459
Cre15.g635150	1.07798	1.15762	1.03619	0.519308	0.73976	0.78194	0.57131	0.481222	0.579341	0.729179	0.460055	0.557938
Cre15.g635200	8.9097	9.7533	9.3324	8.30918	3.9882	4.68732	4.46909	4.50313	4.29913	4.07998	5.73411	5.90961
Cre15.g635250	2.01072	1.02911	1.39049	1.33465	2.73664	3.04253	2.18119	1.82864	2.38862	3.11951	3.18374	2.70399
Cre15.g635300	1.96932	2.29136	1.7563	1.45124	1.91295	1.81952	1.44585	1.28008	1.08608	1.39413	1.29176	1.12564
Cre15.g635350	8.25669	5.68548	7.1869	5.97985	8.88172	7.9962	4.6869	4.84574	5.90879	5.77737	8.39821	8.00289
Cre15.g635376	2.79983	4.48891	5.08164	8.76334	10.793	10.948	7.34636	7.50504	6.15205	6.09809	11.5422	9.10718
Cre15.g635400	4.08236	1.50821	0.505885	2.62853	1.79077	4.66219	0.917367	1.09331	0.531851	0.567559	1.00794	0.897826
Cre15.g635450	2.54522	2.2199	2.06955	1.8778	1.49509	1.42177	2.63625	1.70373	2.76319	2.3585	3.22407	3.87161
Cre15.g635600	367.666	612.618	690.721	442.428	863.549	625.718	927.271	929.422	881.996	902.203	946.418	889.046
Cre15.g635650	8.64723	6.1131	5.48378	5.43285	15.6356	15.9328	9.79316	8.61184	14.4636	12.5223	14.6383	12.2855
Cre15.g635700	5.14818	7.90432	7.12281	6.02973	11.6314	10.8743	6.91829	6.61161	6.35369	5.55885	5.68743	5.40971
Cre15.g635717	5.79085	7.82765	8.34659	7.40769	7.54749	7.33359	8.07639	9.95157	8.34971	7.94244	7.07375	6.43441
Cre15.g635750	2.19213	1.91191	2.72587	1.36334	1.71287	1.00068	1.10958	1.38568	1.60108	1.28092	1.70063	1.88906
Cre15.g635800	2.78773	3.23962	2.81397	1.61854	1.70295	1.81215	1.04599	1.1813	1.53088	0.810618	1.1994	1.11379
Cre15.g635850	156.17	179.026	231.602	220.179	193.188	243.912	177.406	130.16	210.153	186.618	241.577	305.875
Cre15.g635900	1.11361	1.01298	1.44851	1.20251	1.25137	1.49987	0.65685	0.502324	1.18476	0.699555	1.03776	1.74286
Cre15.g635950	4.78553	6.89315	6.65705	4.3687	7.02438	6.27864	6.18923	6.55003	6.05614	6.95484	8.33943	7.46995
Cre15.g635993	2.2078	3.86494	2.69248	2.33223	1.96672	2.18822	2.95045	3.1604	2.16713	2.79652	3.01121	1.62856
Cre15.g635998	1.03483	1.7675	1.21266	1.12927	1.50243	1.33666	0.604888	0.446413	0.680123	0.838802	1.24597	1.09072
Cre15.g636004	2.24588	2.67165	2.09005	2.7479	2.41229	2.36549	2.20783	2.34551	1.70093	1.69156	2.16542	1.86251
Cre15.g636050	52.588	64.2324	72.9722	79.2905	104.388	76.0675	130.038	119.678	85.9712	94.6085	96.6469	91.0727
Cre15.g636075	2.64443	2.57955	2.28303	1.6094	3.06083	2.63826	2.40718	3.12769	3.17573	4.36794	3.96394	2.61349
Cre15.g636100	90.2917	62.3313	63.843	62.4534	53.8232	47.3419	4.60914	3.88668	3.93486	4.66452	5.3315	3.70922
Cre15.g636176	1.77485	1.56739	1.04471	0.718347	1.50945	0.717938	0.857336	0.902336	0.914646	0.905151	0.737101	0.596675
Cre15.g636250	3.44197	3.77327	3.78487	4.4498	4.29283	6.52353	1.69183	1.40194	1.51629	1.53641	2.13144	1.89416
Cre15.g636300	12.5028	11.1674	9.74056	15.9764	7.83931	15.3493	6.50276	6.74077	8.83305	7.81134	9.97837	13.1454
Cre15.g636350	1.35996	2.10674	1.34423	1.20186	1.71039	0.695128	1.45493	1.80464	1.66168	1.29713	1.85502	1.31361
Cre15.g636400	14.4438	9.94912	9.18809	13.7765	10.342	11.4422	11.6465	12.5253	11.2651	12.1176	11.9341	12.8597
Cre15.g636450	1.57988	1.64422	1.73724	1.09649	1.75703	1.77073	0.832826	1.28695	2.13435	1.63308	2.41455	2.13832
Cre15.g636500	12.7063	11.2626	11.3991	11.4632	11.2011	11.5173	16.1167	16.5352	16.0558	14.4649	15.7712	18.9729
Cre15.g636550	0	0	0	0	0	0	0.0172108	0.0364497	0.070975	0.0567686	0.015914	0
Cre15.g636600	1.13612	1.55524	1.36935	0.937186	1.01253	0.756556	0.991585	1.13441	0.699269	1.04968	1.08086	0.6102
Cre15.g636650	0.795891	0.879253	0.774162	0.517383	0.671128	0.922106	0.922832	0.977059	1.48875	0.628498	1.15018	0.98433
Cre15.g636700	0.372965	0.227273	0.220528	0.127349	0.297387	0.14731	0.233325	0.141192	0.240484	0.302344	0.246633	0.173985
Cre15.g636750	40.6741	31.6002	51.783	39.7085	56.8428	47.1688	46.7928	41.1206	52.3579	51.585	57.9996	66.9209
Cre15.g636800	24.6772	19.3038	15.3962	21.6662	10.5485	19.3534	16.9432	23.892	16.1286	20.0127	23.4886	26.5022
Cre15.g636840	8.48427	9.22266	12.1899	5.76724	6.50687	5.47269	4.81016	3.57753	4.58855	4.1364	4.54486	4.43391
Cre15.g636896	5.26082	4.71408	2.98846	4.67567	8.20396	7.9937	8.54581	10.3669	10.5753	10.5124	13.1723	9.64315
Cre15.g636950	0.709837	2.37967	1.09038	0.666527	0.454096	0.616804	4.0127	3.08044	1.73824	1.77501	1.45284	1.33564
Cre15.g637000	0.123024	0.0441683	0.0500004	0.0144397	0.0842834	0.146988	0.0453516	0.309416	0.124648	0.224319	0.796749	0.284068
Cre15.g637050	25.19	44.4456	45.0776	32.4157	79.8025	44.8545	34.9024	31.5859	29.0961	28.9532	39.4213	33.2213
Cre15.g637100	13.9144	13.5956	14.3355	16.4099	20.616	20.6121	23.3892	24.1222	25.0692	25.9042	30.2856	27.1463
Cre15.g637150	5.48382	3.65692	3.09196	7.05415	3.10981	5.35729	5.90498	6.76287	5.58834	5.67711	5.28717	4.05001
Cre15.g637183	0.136589	0.0654209	0	0.192382	0	0.0593435	0.134287	0	0.0692035	0.0553957	0.124268	0.210282
Cre15.g637216	2.06315	2.77912	2.58678	2.30051	2.2627	3.24935	1.45789	1.25358	2.22126	1.35962	2.87404	3.24242
Cre15.g637249	1.12691	1.07887	1.07593	1.18412	1.63228	1.70196	1.33199	1.48922	1.75345	2.63089	3.43866	2.43685
Cre15.g637282	5.78626	5.50413	4.93454	3.94814	6.76714	4.02232	2.92005	3.37362	3.94771	3.8779	6.73487	8.19497
Cre15.g637315	0.0683465	0.0436263	0	0.128353	0.0499495	0.0593889	0.179169	0.252939	0.115417	0.0184648	0.227819	0.0701411
Cre15.g637350	1.70725	1.58702	1.57881	1.36734	3.52396	4.23233	2.07334	1.77785	4.83359	3.3795	5.38902	5.10194
Cre15.g637401	6.77839	5.97571	4.18539	5.64825	5.02062	5.49994	5.29577	4.76769	5.0034	4.76801	5.79705	5.39028
Cre15.g637450	0.290295	0.111221	0	0	0.127341	0.0504497	0.171238	0	0	0.0941704	0	0.0595878
Cre15.g637501	4.58572	5.80561	8.47379	3.84355	8.06422	2.80801	12.3141	10.829	11.694	11.0269	13.7673	13.4553
Cre15.g637552	0.0223763	0	0	0	0	0	0	0	0	0	0	0
Cre15.g637602	0	0	0	0.048173	0.0562424	0	0	0	0	0.0207915	0	0.0263253
Cre15.g637700	0.144688	0.221668	0.156836	0.0543439	0.190347	0.0502898	0.142238	0.261067	0.205243	0.234562	0.157856	0
Cre15.g637750	0	0.0722556	0	0.0708499	0	0.0327809	0.0741773	0.183302	0.114681	0.091756	0.068611	0.0774371
Cre15.g637761	14.8311	15.7219	13.6696	8.71269	12.7768	9.34493	19.4972	18.5356	13.4307	14.2914	12.9375	12.5255
Cre15.g637850	0.298395	0.857147	0.735096	0.356603	0.77321	0.188572	0.826689	0.62122	1.04445	0.791558	1.43041	1.14141
Cre15.g637900	0.718114	1.9379	1.45073	0.3065	0.10736	0.255271	0.160446	0.11327	0.0330737	0.0264603	0.118715	0.0334993
Cre15.g638000	2.2149	2.45452	2.74082	1.93238	2.58087	2.01554	1.98876	2.32334	1.73171	2.12008	2.21943	2.04036
Cre15.g638050	1.53412	1.25623	1.31271	1.59215	2.69959	2.5784	1.32952	1.62474	2.65882	2.86294	4.27547	4.26742
Cre15.g638100	1.35151	1.19055	1.23056	2.03047	3.40778	3.10035	1.80692	2.45726	2.73876	3.39595	4.76743	4.21649
Cre15.g638101	5.16322	8.6792	8.05668	8.84583	9.24156	11.4131	10.0638	9.12481	10.8316	12.422	14.4277	15.2478
Cre15.g638150	2.0026	1.65295	1.59677	1.57782	3.28038	2.6002	1.44821	2.07644	2.79871	2.87307	4.03865	3.96862
Cre15.g638300	1.04182	1.48564	1.60973	1.16558	2.06547	1.44459	1.35103	1.95342	1.45986	1.81452	2.2569	1.86537
Cre15.g638303	1.05965	1.19103	1.62295	1.12478	3.28287	1.62135	1.56254	1.40666	1.98393	2.72589	3.12029	2.83688
Cre15.g638304	0.742659	1.65913	1.45337	1.02665	1.80914	1.16517	2.0077	2.31892	2.19471	2.80886	2.56918	2.03242
Cre15.g638400	62.2377	103.024	87.4446	50.4348	103.614	60.0896	124.713	73.9768	53.5659	46.9699	48.0271	63.9785
Cre15.g638401	0.961114	1.47665	1.91389	1.67902	3.65087	2.4666	2.43897	2.66767	2.92145	3.62312	3.75904	3.41781
Cre15.g638450	3.97254	4.98537	5.38267	4.26708	4.38819	4.44562	4.52658	3.11198	4.66547	4.00076	4.43268	4.72551
Cre15.g638500	191.26	169.565	209.237	184.995	179.88	195.094	190.643	173.443	202.885	216.362	232.109	228.727
Cre15.g638550	2.49108	1.56117	1.89004	1.33966	2.06053	1.41682	1.55837	1.19428	1.33084	1.92723	1.83226	1.60361
Cre15.g638551	6.05958	0.594046	0.620755	7.16834	1.83116	6.55066	5.53505	5.39902	4.44787	4.10092	1.99612	2.00771
Cre15.g638650	1.61618	1.50669	1.89003	1.39776	2.3778	2.43915	1.6306	2.05107	2.71486	3.06785	3.82765	2.40062
Cre15.g638651	1.04456	1.01934	0.849121	1.11286	1.01294	1.18694	0.86888	1.31021	1.2619	1.1559	1.36954	1.17506
Cre15.g638700	2.17046	1.61117	2.06182	1.16786	2.05857	2.07672	1.55832	1.74306	1.43316	1.83826	1.81799	1.97718
Cre15.g638750	0.806663	0.95621	1.1241	1.06403	1.22113	0.967964	0.849631	1.45259	1.01192	1.30751	1.22213	0.906679
Cre15.g638950	1.61031	1.45415	1.15033	1.3746	1.30385	1.41516	1.31318	1.65059	1.33493	1.49784	1.84638	1.31455
Cre15.g638954	0.992998	1.00454	0.812268	1.07315	0.903675	1.02566	0.626217	1.118	0.911198	1.21474	1.49875	0.922924
Cre15.g638955	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g638956	1.25982	1.18644	1.02971	0.989029	1.76592	0.897301	1.54301	1.31841	1.92517	1.791	1.87744	1.6956
Cre15.g639000	1.76177	1.96179	2.53216	1.16879	2.66597	1.49759	1.90133	2.53787	2.13429	2.57628	3.22039	2.27967
Cre15.g639050	1.17546	1.83233	1.82929	0.863181	1.86665	0.969021	1.03701	1.31743	1.09936	1.3678	1.12324	1.06712
Cre15.g639056	2.18074	1.57367	1.1994	1.43644	2.60452	3.45046	1.93578	2.08892	2.24251	1.83322	2.41124	2.40498
Cre15.g639100	13.8993	10.2678	7.16222	12.6353	6.51539	9.96044	9.10912	9.61848	6.54584	6.56719	5.33575	3.50447
Cre15.g639134	1.44504	1.64865	1.89967	0.923827	1.28088	1.06864	1.11833	1.10955	0.872267	1.02182	0.978389	1.04126
Cre15.g639136	0.0440005	0.0421384	0.0477024	0	0.0482459	0	0	0.0305434	0.044584	0.0356752	0	0
Cre15.g639150	18.2942	20.3591	23.7757	24.4237	20.3844	20.5299	11.5065	9.08449	13.4586	10.5933	14.2464	15.9939
Cre15.g639200	0.44632	0.854349	1.04392	0.33086	0.746793	0.469472	0.392574	0.228206	0.166608	0.285588	0.192121	0.216966
Cre15.g639300	1.83825	1.71853	1.18625	1.43841	2.20757	1.3311	2.10837	1.91405	1.59654	2.0937	2.30857	1.662
Cre15.g639304	2.11442	2.29443	2.64833	2.62516	3.1936	3.00092	2.0786	3.13009	2.97552	3.59887	3.82305	3.11025
Cre15.g639308	2.78453	2.54667	1.73426	1.30732	2.16405	2.11262	2.22664	2.48006	2.14758	2.30729	2.94686	2.08991
Cre15.g639350	2.52744	2.1614	2.5334	2.80473	3.17546	2.60418	2.97557	4.10287	2.06482	3.19751	2.64217	1.5993
Cre15.g639379	1.09107	1.76372	1.8487	1.53675	1.42102	0.651801	0.402257	0.947121	0.621898	0.663751	0.434285	0.559912
Cre15.g639400	1.39225	1.31447	1.48803	1.01679	2.41642	2.50357	1.80586	1.6771	2.44903	2.42907	2.93547	2.54008
Cre15.g639500	2.46936	2.48303	3.74785	2.85972	2.70754	2.57486	2.06347	1.11413	1.37615	1.30132	1.27248	1.26715
Cre15.g639503	0.496305	0.568293	0.26366	0.529988	0.415996	1.08237	2.56378	2.97728	2.00155	2.38931	3.18409	2.30693
Cre15.g639504	3.01259	3.19215	3.21009	1.97061	2.09642	1.60301	2.07971	2.1607	1.47474	1.83794	1.67689	1.38951
Cre15.g639550	7.839	16.6027	14.6253	10.7264	4.12128	2.53218	11.0008	11.2847	9.41906	8.97614	7.39201	6.84865
Cre15.g639552	0	0.0995866	0.112736	0	0	0	0	0	0	0	0	0
Cre15.g639600	2.55687	1.31662	1.46718	2.80438	1.43679	2.80054	1.901	2.04256	1.54569	1.39313	1.36727	1.21277
Cre15.g639614	0.0736547	0.141065	0.239537	0.103741	0.282643	0.160003	0.181022	0.0511218	0	0.0298556	0.0334872	0.0377954
Cre15.g639650	3.12426	2.85307	3.01029	2.52619	4.09117	2.73992	3.69701	4.07536	4.04493	4.5256	4.97088	4.77981
Cre15.g639700	1.92866	2.73492	3.17543	2.36116	3.07779	3.07599	3.09598	2.71057	4.15568	3.48259	3.19599	3.60785
Cre15.g639750	0.0255007	0.0488335	0.0552816	0.0718344	0.0838672	0.0664756	0.125344	0.0707837	0.180865	0.144684	0.185466	0.0523408
Cre15.g639800	2.47603	2.53628	2.09096	1.43283	1.60976	1.17583	2.12277	1.69833	2.04204	1.98368	2.14644	2.60017
Cre15.g639802	0.111361	0.31989	0.271596	0.182991	0.366254	0.241914	0.328425	0.270482	0.423127	0.406193	0.177178	0.285715
Cre15.g639850	1.02803	2.18747	2.22867	0.965303	1.78447	1.19105	1.8528	2.5168	2.25686	2.52302	2.23278	2.54966
Cre15.g639900	0.551424	0.402277	0.25616	0.271218	0.143932	0.433519	0.0774407	0.145775	0.23945	0.148984	0.262596	0.458115
Cre15.g639950	2.64024	2.1877	1.95374	1.54947	1.44721	1.30152	1.0981	1.42697	0.771679	1.35807	1.20015	1.04215
Cre15.g640000	4.37121	6.78922	4.96937	3.61196	5.04729	3.39315	3.17031	3.24871	2.42116	2.8341	2.08391	1.39563
Cre15.g640100	1.8412	2.6773	1.62629	1.85693	1.94388	2.10356	1.60893	1.23054	1.34737	1.07797	1.3331	0.874811
Cre15.g640101	5.11433	2.77587	1.78942	2.93683	1.63324	2.9277	1.72864	1.89056	1.26486	1.29447	1.37872	1.17093
Cre15.g640150	3.10634	3.71072	1.50025	2.36811	1.92196	1.97764	1.87458	1.96371	1.0907	1.24654	0.727049	0.789098
Cre15.g640152	0.423778	0.906998	0.8106	0.421329	0.519229	0.476542	0.392094	0.415162	0.353608	0.484916	0.702538	0.383742
Cre15.g640200	7.71045	13.6259	17.2139	8.84044	22.3631	10.0146	2.42024	3.28553	2.13814	3.1139	4.32895	3.05413
Cre15.g640203	0	0	0	0	0	0	0	0	0	0	0.158043	0
Cre15.g640204	1.23149	0.453849	0.20551	1.15635	0.207852	0.658516	0.465693	0.46071	0.383985	0.61499	0.172449	0.291695
Cre15.g640250	6.08093	3.21622	2.75942	8.56487	9.41915	19.9991	10.0793	8.66187	13.0036	10.9197	12.2801	16.4364
Cre15.g640251	11.7781	19.0866	24.1531	11.4061	27.445	11.7215	3.36479	5.19345	3.91003	5.46759	7.23105	5.16567
Cre15.g640350	1.52246	3.45549	3.97289	2.1973	2.99816	2.35186	4.32374	3.81529	4.6278	3.108	3.53732	4.10867
Cre15.g640400	4.47921	3.58155	4.31272	5.30214	8.35804	8.17766	8.54901	7.96891	10.2597	11.3161	12.5193	13.7905
Cre15.g640426	0	0	0	0	0	0	0	0.0339783	0	0	0	0
Cre15.g640450	3.36933	3.38297	3.86513	4.23882	6.5631	5.6565	6.49598	6.47033	7.82222	7.50441	9.6367	9.60146
Cre15.g640502	0.872558	2.27488	1.52413	1.32002	0.797328	0.294855	1.90626	1.31244	0.7859	1.06128	0.925841	1.14427
Cre15.g640550	0.727233	1.20325	1.6489	0.558705	0.72508	0.574473	1.55994	1.28548	1.33984	1.01885	1.32322	1.83206
Cre15.g640600	1.16863	1.90289	4.68845	2.1398	0.576714	0.86315	1.55104	1.05485	1.48021	1.37424	3.24227	3.17843
Cre15.g640650	5.36581	6.05335	6.85265	6.83177	4.58724	3.31911	7.10803	7.54436	5.94383	7.70584	5.29342	5.13361
Cre15.g640651	0.109578	0.104916	0.23754	0.102892	0.456468	0.152347	0.0430885	0.10645	0.133232	0.0355245	0.0398456	0.0449821
Cre15.g640652	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g640750	5.10609	4.92819	4.79907	4.02794	3.883	2.40481	4.1897	4.69466	3.49105	4.03689	3.54688	2.78334
Cre15.g640800	2.04184	1.59527	1.41166	1.68587	1.64641	1.73344	1.78802	1.9539	2.03311	1.97789	1.91984	1.32468
Cre15.g640850	16.1181	12.4112	12.6866	16.0156	16.7108	17.3218	16.0755	15.8739	13.9333	13.3916	13.7026	12.2091
Cre15.g640900	4.01908	9.04093	8.00537	4.25657	2.97216	3.93903	3.39985	1.71943	3.12534	1.74307	3.14516	3.30944
Cre15.g640901	1.59713	1.58866	1.39878	1.21128	1.41472	1.06754	2.95921	2.51658	2.30307	2.59066	2.68226	2.14357
Cre15.g641000	21.353	14.234	15.6072	14.0122	13.4106	15.0405	11.4702	10.7179	12.8488	10.2436	15.1129	15.1579
Cre15.g641050	0	0.0346079	0.0391776	0	0	0.0314036	0	0	0.0366189	0	0	0
Cre15.g641100	3.7156	4.58133	4.1515	4.51504	1.46264	1.42939	2.45388	2.6097	1.95807	1.92957	1.69379	1.21593
Cre15.g641150	1.26323	0.141461	0.170472	0.96235	0.350053	1.23021	0.459223	0.512545	0.661672	0.417132	0.294585	0.288621
Cre15.g641200	75.8332	69.6497	49.8105	38.0936	67.4574	27.9158	102.131	84.4743	17.6008	17.1108	11.2435	8.77946
Cre15.g641250	4.7145	9.16571	10.0182	7.4371	9.66706	7.37388	6.67418	6.15286	6.97449	5.88693	7.20327	8.22549
Cre15.g641266	6.52715	6.62728	6.33178	5.57592	6.2963	4.9041	3.81155	3.13443	4.47549	3.4223	5.13299	5.49008
Cre15.g641282	26.9677	23.4138	35.9082	42.0181	32.9921	33.0141	66.3218	54.5772	52.1183	44.6356	27.0602	32.9214
Cre15.g641298	0	0.0746062	0	0	0	0.0676687	0	0	0	0	0	0
Cre15.g641350	5.11552	6.22882	7.29089	7.82777	7.20086	6.14627	19.2776	18.1237	15.1658	16.3053	13.9534	12.4443
Cre15.g641400	8.60192	7.87431	6.49125	10.3735	8.7382	10.1126	9.57575	11.0931	9.99773	10.8715	9.27959	9.65036
Cre15.g641451	7.24846	9.25914	8.18187	6.45356	4.30222	2.98606	0.812243	1.10751	1.06548	0.913123	0.785215	0.616682
Cre15.g641500	0	0.0370347	0	0	0.0424025	0	0	0	0	0	0	0
Cre15.g641527	2.3777	5.11387	5.31131	4.7323	7.55214	6.0035	7.65756	7.48066	7.79079	9.04664	10.2573	10.0338
Cre15.g641600	70.5979	66.8433	78.024	62.4944	28.2477	21.7928	51.2288	41.0251	34.3659	31.7024	26.9074	30.3515
Cre15.g641650	2.69852	1.56845	1.86392	1.79599	0.804443	1.11445	0.451836	0.447434	0.713571	0.372435	0.572704	0.509732
Cre15.g641662	0.0785141	0	0.170231	0	0.172171	0	0.11578	0.0272485	0.0397773	0.0636533	0.035698	0.0402892
Cre15.g641674	0.211914	0.0483025	0.0546805	0.236791	0	0.131475	0.0495818	0	0	0.0408953	0	0
Cre15.g641700	1.79064	1.64675	2.79628	1.00883	2.04255	2.61401	2.39425	2.43743	2.75803	2.61455	3.19326	5.8811
Cre15.g641750	11.0488	7.08056	5.33326	11.5904	3.4383	5.4004	9.07971	6.70916	4.66457	4.33801	2.98219	2.80523
Cre15.g641800	17.0229	8.27552	8.68177	15.3197	6.24858	10.5194	13.1097	10.626	9.28471	9.11975	9.11131	10.551
Cre15.g641850	7.4093	8.72941	8.35522	8.30458	6.83468	6.08684	4.5779	4.77849	3.42313	3.38264	2.94042	2.66397
Cre15.g641875	8.73948	6.00005	8.52988	6.63338	8.46731	7.40421	8.37747	9.81256	10.2581	10.1024	10.2048	10.3153
Cre15.g641901	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g641926	0.0645648	0.0618459	0.140024	0.0606255	0.0708098	0.224411	0	0.179337	0.0654238	0	0.176211	0.0662658
Cre15.g641950	0.47744	0.172478	0.22454	0.346806	0.167855	0.399211	0.318795	0.43746	0.365085	0.343074	0.302931	0.147913
Cre15.g641976	1.29473	0.465159	0.702106	1.59566	0.532579	1.61725	0.875151	0.730704	1.23	0.590867	0.957289	1.07972
Cre15.g642000	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g642050	1.29035	1.59301	1.50893	1.06814	2.94057	1.97692	1.98616	1.97907	2.42556	2.60053	3.21009	2.36965
Cre15.g642213	0.121059	0.0579781	0.262535	0.227346	0	0.157789	0	0	0	0	0	0.0621237
Cre15.g642376	0	0.0701613	0	0.137541	0	0	0	0	0	0	0	0
Cre15.g642539	0	0	0.100761	0	0.101909	0	0	0	0	0	0	0
Cre15.g642702	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g642800	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g642865	0	0.0375614	0.170084	0.0368301	0	0	0.0385599	0.027225	0.079486	0.0317992	0.0356672	0.241527
Cre15.g642875	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g642950	0	0	0	0	0	0	0	0	0	0	0	0
Cre15.g642976	0	0	0	0	0	0.0688465	0.0778972	0	0.0802872	0	0	0
Cre15.g643000	0.130988	0	0	0.0614978	0.143659	0.05691	0.128779	0.0454801	0	0	0.0595832	0
